Run	Year	Species	pSpp	Area
1	95	 EC	0.000066	25.750000
1	95	 Pg	0.030191	11789.500000
1	95	 PgBb	0.006487	2533.000000
1	95	 PgPe	0.008773	3425.750000
1	95	 PgE	0.186103	72672.250000
1	95	 PgMe	0.000104	40.750000
1	95	 PgS	0.000021	8.250000
1	95	 S	0.018939	7395.500000
1	95	 SBb	0.023654	9236.750000
1	95	 SPe	0.010013	3910.000000
1	95	 SE	0.004353	1699.750000
1	95	 SPg	0.000164	64.000000
1	95	 SMe	0.000077	30.250000
1	95	 SC	0.000050	19.500000
1	95	 Me	0.000133	52.000000
1	95	 MeE	0.001499	585.500000
1	95	 MePg	0.000064	25.000000
1	95	 C	0.000012	4.500000
1	95	 CBb	0.000039	15.250000
1	95	 CE	0.000050	19.500000
1	95	 CS	0.000058	22.500000
1	100	 Bb	0.081159	31692.000000
1	100	 BbPe	0.078190	30532.750000
1	100	 BbE	0.016731	6533.500000
1	100	 BbPg	0.001437	561.250000
1	100	 BbS	0.186842	72960.750000
1	100	 Pe	0.004392	1715.000000
1	100	 PeBb	0.056262	21970.000000
1	100	 PeE	0.006433	2512.000000
1	100	 PePg	0.002969	1159.500000
1	100	 PeS	0.001205	470.500000
1	100	 E	0.138184	53960.250000
1	100	 EBb	0.032045	12513.250000
1	100	 EPe	0.019134	7471.750000
1	100	 EPg	0.032614	12735.500000
1	100	 ES	0.044583	17409.250000
1	100	 EMe	0.006971	2722.000000
1	100	 EC	0.000066	25.750000
1	100	 Pg	0.030191	11789.500000
1	100	 PgBb	0.006487	2533.000000
1	100	 PgPe	0.008773	3425.750000
1	100	 PgE	0.186103	72672.250000
1	100	 PgMe	0.000104	40.750000
1	100	 PgS	0.000021	8.250000
1	100	 S	0.018939	7395.500000
1	100	 SBb	0.023654	9236.750000
1	100	 SPe	0.010013	3910.000000
1	100	 SE	0.004353	1699.750000
1	100	 SPg	0.000164	64.000000
1	100	 SMe	0.000077	30.250000
1	100	 SC	0.000050	19.500000
1	100	 Me	0.000133	52.000000
1	100	 MeE	0.001499	585.500000
1	100	 MePg	0.000064	25.000000
1	100	 C	0.000012	4.500000
1	100	 CBb	0.000039	15.250000
1	100	 CE	0.000050	19.500000
1	100	 CS	0.000058	22.500000
1	105	 Bb	0.081159	31692.000000
1	105	 BbPe	0.078190	30532.750000
1	105	 BbE	0.016731	6533.500000
1	105	 BbPg	0.001437	561.250000
1	105	 BbS	0.186842	72960.750000
1	105	 Pe	0.004392	1715.000000
1	105	 PeBb	0.056262	21970.000000
1	105	 PeE	0.006433	2512.000000
1	105	 PePg	0.002969	1159.500000
1	105	 PeS	0.001205	470.500000
1	105	 E	0.138184	53960.250000
1	105	 EBb	0.032045	12513.250000
1	105	 EPe	0.019134	7471.750000
1	105	 EPg	0.032614	12735.500000
1	105	 ES	0.044583	17409.250000
1	105	 EMe	0.006971	2722.000000
1	105	 EC	0.000066	25.750000
1	105	 Pg	0.030191	11789.500000
1	105	 PgBb	0.006487	2533.000000
1	105	 PgPe	0.008773	3425.750000
1	105	 PgE	0.186103	72672.250000
1	105	 PgMe	0.000104	40.750000
1	105	 PgS	0.000021	8.250000
1	105	 S	0.018939	7395.500000
1	105	 SBb	0.023654	9236.750000
1	105	 SPe	0.010013	3910.000000
1	105	 SE	0.004353	1699.750000
1	105	 SPg	0.000164	64.000000
1	105	 SMe	0.000077	30.250000
1	105	 SC	0.000050	19.500000
1	105	 Me	0.000133	52.000000
1	105	 MeE	0.001499	585.500000
1	105	 MePg	0.000064	25.000000
1	105	 C	0.000012	4.500000
1	105	 CBb	0.000039	15.250000
1	105	 CE	0.000050	19.500000
1	105	 CS	0.000058	22.500000
1	110	 Bb	0.081159	31692.000000
1	110	 BbPe	0.078190	30532.750000
1	110	 BbE	0.016731	6533.500000
1	110	 BbPg	0.001437	561.250000
1	110	 BbS	0.186842	72960.750000
1	110	 Pe	0.004392	1715.000000
1	110	 PeBb	0.056262	21970.000000
1	110	 PeE	0.006433	2512.000000
1	110	 PePg	0.002969	1159.500000
1	110	 PeS	0.001205	470.500000
1	110	 E	0.138184	53960.250000
1	110	 EBb	0.032045	12513.250000
1	110	 EPe	0.019134	7471.750000
1	110	 EPg	0.032614	12735.500000
1	110	 ES	0.044583	17409.250000
1	110	 EMe	0.006971	2722.000000
1	110	 EC	0.000066	25.750000
1	110	 Pg	0.030191	11789.500000
1	110	 PgBb	0.006487	2533.000000
1	110	 PgPe	0.008773	3425.750000
1	110	 PgE	0.186103	72672.250000
1	110	 PgMe	0.000104	40.750000
1	110	 PgS	0.000021	8.250000
1	110	 S	0.018939	7395.500000
1	110	 SBb	0.023654	9236.750000
1	110	 SPe	0.010013	3910.000000
1	110	 SE	0.004353	1699.750000
1	110	 SPg	0.000164	64.000000
1	110	 SMe	0.000077	30.250000
1	110	 SC	0.000050	19.500000
1	110	 Me	0.000133	52.000000
1	110	 MeE	0.001499	585.500000
1	110	 MePg	0.000064	25.000000
1	110	 C	0.000012	4.500000
1	110	 CBb	0.000039	15.250000
1	110	 CE	0.000050	19.500000
1	110	 CS	0.000058	22.500000
1	115	 Bb	0.081159	31692.000000
1	115	 BbPe	0.078190	30532.750000
1	115	 BbE	0.016731	6533.500000
1	115	 BbPg	0.001437	561.250000
1	115	 BbS	0.186842	72960.750000
1	115	 Pe	0.004392	1715.000000
1	115	 PeBb	0.056262	21970.000000
1	115	 PeE	0.006433	2512.000000
1	115	 PePg	0.002969	1159.500000
1	115	 PeS	0.001205	470.500000
1	115	 E	0.138184	53960.250000
1	115	 EBb	0.032045	12513.250000
1	115	 EPe	0.019134	7471.750000
1	115	 EPg	0.032614	12735.500000
1	115	 ES	0.044583	17409.250000
1	115	 EMe	0.006971	2722.000000
1	115	 EC	0.000066	25.750000
1	115	 Pg	0.030191	11789.500000
1	115	 PgBb	0.006487	2533.000000
1	115	 PgPe	0.008773	3425.750000
1	115	 PgE	0.186103	72672.250000
1	115	 PgMe	0.000104	40.750000
1	115	 PgS	0.000021	8.250000
1	115	 S	0.018939	7395.500000
1	115	 SBb	0.023654	9236.750000
1	115	 SPe	0.010013	3910.000000
1	115	 SE	0.004353	1699.750000
1	115	 SPg	0.000164	64.000000
1	115	 SMe	0.000077	30.250000
1	115	 SC	0.000050	19.500000
1	115	 Me	0.000133	52.000000
1	115	 MeE	0.001499	585.500000
1	115	 MePg	0.000064	25.000000
1	115	 C	0.000012	4.500000
1	115	 CBb	0.000039	15.250000
1	115	 CE	0.000050	19.500000
1	115	 CS	0.000058	22.500000
1	120	 Bb	0.081159	31692.000000
1	120	 BbPe	0.078190	30532.750000
1	120	 BbE	0.016731	6533.500000
1	120	 BbPg	0.001437	561.250000
1	120	 BbS	0.186842	72960.750000
1	120	 Pe	0.004392	1715.000000
1	120	 PeBb	0.056262	21970.000000
1	120	 PeE	0.006433	2512.000000
1	120	 PePg	0.002969	1159.500000
1	120	 PeS	0.001205	470.500000
1	120	 E	0.138184	53960.250000
1	120	 EBb	0.032045	12513.250000
1	120	 EPe	0.019134	7471.750000
1	120	 EPg	0.032614	12735.500000
1	120	 ES	0.044583	17409.250000
1	120	 EMe	0.006971	2722.000000
1	120	 EC	0.000066	25.750000
1	120	 Pg	0.030191	11789.500000
1	120	 PgBb	0.006487	2533.000000
1	120	 PgPe	0.008773	3425.750000
1	120	 PgE	0.186103	72672.250000
1	120	 PgMe	0.000104	40.750000
1	120	 PgS	0.000021	8.250000
1	120	 S	0.018939	7395.500000
1	120	 SBb	0.023654	9236.750000
1	120	 SPe	0.010013	3910.000000
1	120	 SE	0.004353	1699.750000
1	120	 SPg	0.000164	64.000000
1	120	 SMe	0.000077	30.250000
1	120	 SC	0.000050	19.500000
1	120	 Me	0.000133	52.000000
1	120	 MeE	0.001499	585.500000
1	120	 MePg	0.000064	25.000000
1	120	 C	0.000012	4.500000
1	120	 CBb	0.000039	15.250000
1	120	 CE	0.000050	19.500000
1	120	 CS	0.000058	22.500000
1	125	 Bb	0.081159	31692.000000
1	125	 BbPe	0.078190	30532.750000
1	125	 BbE	0.016731	6533.500000
1	125	 BbPg	0.001437	561.250000
1	125	 BbS	0.186842	72960.750000
1	125	 Pe	0.004392	1715.000000
1	125	 PeBb	0.056262	21970.000000
1	125	 PeE	0.006433	2512.000000
1	125	 PePg	0.002969	1159.500000
1	125	 PeS	0.001205	470.500000
1	125	 E	0.138184	53960.250000
1	125	 EBb	0.032045	12513.250000
1	125	 EPe	0.019134	7471.750000
1	125	 EPg	0.032614	12735.500000
1	125	 ES	0.044583	17409.250000
1	125	 EMe	0.006971	2722.000000
1	125	 EC	0.000066	25.750000
1	125	 Pg	0.030191	11789.500000
1	125	 PgBb	0.006487	2533.000000
1	125	 PgPe	0.008773	3425.750000
1	125	 PgE	0.186103	72672.250000
1	125	 PgMe	0.000104	40.750000
1	125	 PgS	0.000021	8.250000
1	125	 S	0.018939	7395.500000
1	125	 SBb	0.023654	9236.750000
1	125	 SPe	0.010013	3910.000000
1	125	 SE	0.004353	1699.750000
1	125	 SPg	0.000164	64.000000
1	125	 SMe	0.000077	30.250000
1	125	 SC	0.000050	19.500000
1	125	 Me	0.000133	52.000000
1	125	 MeE	0.001499	585.500000
1	125	 MePg	0.000064	25.000000
1	125	 C	0.000012	4.500000
1	125	 CBb	0.000039	15.250000
1	125	 CE	0.000050	19.500000
1	125	 CS	0.000058	22.500000
1	130	 Bb	0.081159	31692.000000
1	130	 BbPe	0.078190	30532.750000
1	130	 BbE	0.016731	6533.500000
1	130	 BbPg	0.001437	561.250000
1	130	 BbS	0.186842	72960.750000
1	130	 Pe	0.004392	1715.000000
1	130	 PeBb	0.056262	21970.000000
1	130	 PeE	0.006433	2512.000000
1	130	 PePg	0.002969	1159.500000
1	130	 PeS	0.001205	470.500000
1	130	 E	0.138184	53960.250000
1	130	 EBb	0.032045	12513.250000
1	130	 EPe	0.019134	7471.750000
1	130	 EPg	0.032614	12735.500000
1	130	 ES	0.044583	17409.250000
1	130	 EMe	0.006971	2722.000000
1	130	 EC	0.000066	25.750000
1	130	 Pg	0.030191	11789.500000
1	130	 PgBb	0.006487	2533.000000
1	130	 PgPe	0.008773	3425.750000
1	130	 PgE	0.186103	72672.250000
1	130	 PgMe	0.000104	40.750000
1	130	 PgS	0.000021	8.250000
1	130	 S	0.018939	7395.500000
1	130	 SBb	0.023654	9236.750000
1	130	 SPe	0.010013	3910.000000
1	130	 SE	0.004353	1699.750000
1	130	 SPg	0.000164	64.000000
1	130	 SMe	0.000077	30.250000
1	130	 SC	0.000050	19.500000
1	130	 Me	0.000133	52.000000
1	130	 MeE	0.001499	585.500000
1	130	 MePg	0.000064	25.000000
1	130	 C	0.000012	4.500000
1	130	 CBb	0.000039	15.250000
1	130	 CE	0.000050	19.500000
1	130	 CS	0.000058	22.500000
1	135	 Bb	0.081159	31692.000000
1	135	 BbPe	0.078190	30532.750000
1	135	 BbE	0.016731	6533.500000
1	135	 BbPg	0.001437	561.250000
1	135	 BbS	0.186842	72960.750000
1	135	 Pe	0.004392	1715.000000
1	135	 PeBb	0.056262	21970.000000
1	135	 PeE	0.006433	2512.000000
1	135	 PePg	0.002969	1159.500000
1	135	 PeS	0.001205	470.500000
1	135	 E	0.138184	53960.250000
1	135	 EBb	0.032045	12513.250000
1	135	 EPe	0.019134	7471.750000
1	135	 EPg	0.032614	12735.500000
1	135	 ES	0.044583	17409.250000
1	135	 EMe	0.006971	2722.000000
1	135	 EC	0.000066	25.750000
1	135	 Pg	0.030191	11789.500000
1	135	 PgBb	0.006487	2533.000000
1	135	 PgPe	0.008773	3425.750000
1	135	 PgE	0.186103	72672.250000
1	135	 PgMe	0.000104	40.750000
1	135	 PgS	0.000021	8.250000
1	135	 S	0.018939	7395.500000
1	135	 SBb	0.023654	9236.750000
1	135	 SPe	0.010013	3910.000000
1	135	 SE	0.004353	1699.750000
1	135	 SPg	0.000164	64.000000
1	135	 SMe	0.000077	30.250000
1	135	 SC	0.000050	19.500000
1	135	 Me	0.000133	52.000000
1	135	 MeE	0.001499	585.500000
1	135	 MePg	0.000064	25.000000
1	135	 C	0.000012	4.500000
1	135	 CBb	0.000039	15.250000
1	135	 CE	0.000050	19.500000
1	135	 CS	0.000058	22.500000
1	140	 Bb	0.081159	31692.000000
1	140	 BbPe	0.078190	30532.750000
1	140	 BbE	0.016731	6533.500000
1	140	 BbPg	0.001437	561.250000
1	140	 BbS	0.186842	72960.750000
1	140	 Pe	0.004392	1715.000000
1	140	 PeBb	0.056262	21970.000000
1	140	 PeE	0.006433	2512.000000
1	140	 PePg	0.002969	1159.500000
1	140	 PeS	0.001205	470.500000
1	140	 E	0.138184	53960.250000
1	140	 EBb	0.032045	12513.250000
1	140	 EPe	0.019134	7471.750000
1	140	 EPg	0.032614	12735.500000
1	140	 ES	0.044583	17409.250000
1	140	 EMe	0.006971	2722.000000
1	140	 EC	0.000066	25.750000
1	140	 Pg	0.030191	11789.500000
1	140	 PgBb	0.006487	2533.000000
1	140	 PgPe	0.008773	3425.750000
1	140	 PgE	0.186103	72672.250000
1	140	 PgMe	0.000104	40.750000
1	140	 PgS	0.000021	8.250000
1	140	 S	0.018939	7395.500000
1	140	 SBb	0.023654	9236.750000
1	140	 SPe	0.010013	3910.000000
1	140	 SE	0.004353	1699.750000
1	140	 SPg	0.000164	64.000000
1	140	 SMe	0.000077	30.250000
1	140	 SC	0.000050	19.500000
1	140	 Me	0.000133	52.000000
1	140	 MeE	0.001499	585.500000
1	140	 MePg	0.000064	25.000000
1	140	 C	0.000012	4.500000
1	140	 CBb	0.000039	15.250000
1	140	 CE	0.000050	19.500000
1	140	 CS	0.000058	22.500000
1	145	 Bb	0.081159	31692.000000
1	145	 BbPe	0.078190	30532.750000
1	145	 BbE	0.016731	6533.500000
1	145	 BbPg	0.001437	561.250000
1	145	 BbS	0.186842	72960.750000
1	145	 Pe	0.004392	1715.000000
1	145	 PeBb	0.056262	21970.000000
1	145	 PeE	0.006433	2512.000000
1	145	 PePg	0.002969	1159.500000
1	145	 PeS	0.001205	470.500000
1	145	 E	0.138184	53960.250000
1	145	 EBb	0.032045	12513.250000
1	145	 EPe	0.019134	7471.750000
1	145	 EPg	0.032614	12735.500000
1	145	 ES	0.044583	17409.250000
1	145	 EMe	0.006971	2722.000000
1	145	 EC	0.000066	25.750000
1	145	 Pg	0.030191	11789.500000
1	145	 PgBb	0.006487	2533.000000
1	145	 PgPe	0.008773	3425.750000
1	145	 PgE	0.186103	72672.250000
1	145	 PgMe	0.000104	40.750000
1	145	 PgS	0.000021	8.250000
1	145	 S	0.018939	7395.500000
1	145	 SBb	0.023654	9236.750000
1	145	 SPe	0.010013	3910.000000
1	145	 SE	0.004353	1699.750000
1	145	 SPg	0.000164	64.000000
1	145	 SMe	0.000077	30.250000
1	145	 SC	0.000050	19.500000
1	145	 Me	0.000133	52.000000
1	145	 MeE	0.001499	585.500000
1	145	 MePg	0.000064	25.000000
1	145	 C	0.000012	4.500000
1	145	 CBb	0.000039	15.250000
1	145	 CE	0.000050	19.500000
1	145	 CS	0.000058	22.500000
1	150	 Bb	0.081159	31692.000000
1	150	 BbPe	0.078190	30532.750000
1	150	 BbE	0.016731	6533.500000
1	150	 BbPg	0.001437	561.250000
1	150	 BbS	0.186842	72960.750000
1	150	 Pe	0.004392	1715.000000
1	150	 PeBb	0.056262	21970.000000
1	150	 PeE	0.006433	2512.000000
1	150	 PePg	0.002969	1159.500000
1	150	 PeS	0.001205	470.500000
1	150	 E	0.138184	53960.250000
1	150	 EBb	0.032045	12513.250000
1	150	 EPe	0.019134	7471.750000
1	150	 EPg	0.032614	12735.500000
1	150	 ES	0.044583	17409.250000
1	150	 EMe	0.006971	2722.000000
1	150	 EC	0.000066	25.750000
1	150	 Pg	0.030191	11789.500000
1	150	 PgBb	0.006487	2533.000000
1	150	 PgPe	0.008773	3425.750000
1	150	 PgE	0.186103	72672.250000
1	150	 PgMe	0.000104	40.750000
1	150	 PgS	0.000021	8.250000
1	150	 S	0.018939	7395.500000
1	150	 SBb	0.023654	9236.750000
1	150	 SPe	0.010013	3910.000000
1	150	 SE	0.004353	1699.750000
1	150	 SPg	0.000164	64.000000
1	150	 SMe	0.000077	30.250000
1	150	 SC	0.000050	19.500000
1	150	 Me	0.000133	52.000000
1	150	 MeE	0.001499	585.500000
1	150	 MePg	0.000064	25.000000
1	150	 C	0.000012	4.500000
1	150	 CBb	0.000039	15.250000
1	150	 CE	0.000050	19.500000
1	150	 CS	0.000058	22.500000
1	155	 Bb	0.081159	31692.000000
1	155	 BbPe	0.078190	30532.750000
1	155	 BbE	0.016731	6533.500000
1	155	 BbPg	0.001437	561.250000
1	155	 BbS	0.186842	72960.750000
1	155	 Pe	0.004392	1715.000000
1	155	 PeBb	0.056262	21970.000000
1	155	 PeE	0.006433	2512.000000
1	155	 PePg	0.002969	1159.500000
1	155	 PeS	0.001205	470.500000
1	155	 E	0.138184	53960.250000
1	155	 EBb	0.032045	12513.250000
1	155	 EPe	0.019134	7471.750000
1	155	 EPg	0.032614	12735.500000
1	155	 ES	0.044583	17409.250000
1	155	 EMe	0.006971	2722.000000
1	155	 EC	0.000066	25.750000
1	155	 Pg	0.030191	11789.500000
1	155	 PgBb	0.006487	2533.000000
1	155	 PgPe	0.008773	3425.750000
1	155	 PgE	0.186103	72672.250000
1	155	 PgMe	0.000104	40.750000
1	155	 PgS	0.000021	8.250000
1	155	 S	0.018939	7395.500000
1	155	 SBb	0.023654	9236.750000
1	155	 SPe	0.010013	3910.000000
1	155	 SE	0.004353	1699.750000
1	155	 SPg	0.000164	64.000000
1	155	 SMe	0.000077	30.250000
1	155	 SC	0.000050	19.500000
1	155	 Me	0.000133	52.000000
1	155	 MeE	0.001499	585.500000
1	155	 MePg	0.000064	25.000000
1	155	 C	0.000012	4.500000
1	155	 CBb	0.000039	15.250000
1	155	 CE	0.000050	19.500000
1	155	 CS	0.000058	22.500000
1	160	 Bb	0.081159	31692.000000
1	160	 BbPe	0.078190	30532.750000
1	160	 BbE	0.016731	6533.500000
1	160	 BbPg	0.001437	561.250000
1	160	 BbS	0.186842	72960.750000
1	160	 Pe	0.004392	1715.000000
1	160	 PeBb	0.056262	21970.000000
1	160	 PeE	0.006433	2512.000000
1	160	 PePg	0.002969	1159.500000
1	160	 PeS	0.001205	470.500000
1	160	 E	0.138184	53960.250000
1	160	 EBb	0.032045	12513.250000
1	160	 EPe	0.019134	7471.750000
1	160	 EPg	0.032614	12735.500000
1	160	 ES	0.044583	17409.250000
1	160	 EMe	0.006971	2722.000000
1	160	 EC	0.000066	25.750000
1	160	 Pg	0.030191	11789.500000
1	160	 PgBb	0.006487	2533.000000
1	160	 PgPe	0.008773	3425.750000
1	160	 PgE	0.186103	72672.250000
1	160	 PgMe	0.000104	40.750000
1	160	 PgS	0.000021	8.250000
1	160	 S	0.018939	7395.500000
1	160	 SBb	0.023654	9236.750000
1	160	 SPe	0.010013	3910.000000
1	160	 SE	0.004353	1699.750000
1	160	 SPg	0.000164	64.000000
1	160	 SMe	0.000077	30.250000
1	160	 SC	0.000050	19.500000
1	160	 Me	0.000133	52.000000
1	160	 MeE	0.001499	585.500000
1	160	 MePg	0.000064	25.000000
1	160	 C	0.000012	4.500000
1	160	 CBb	0.000039	15.250000
1	160	 CE	0.000050	19.500000
1	160	 CS	0.000058	22.500000
1	165	 Bb	0.081159	31692.000000
1	165	 BbPe	0.078190	30532.750000
1	165	 BbE	0.016731	6533.500000
1	165	 BbPg	0.001437	561.250000
1	165	 BbS	0.186842	72960.750000
1	165	 Pe	0.004392	1715.000000
1	165	 PeBb	0.056262	21970.000000
1	165	 PeE	0.006433	2512.000000
1	165	 PePg	0.002969	1159.500000
1	165	 PeS	0.001205	470.500000
1	165	 E	0.138184	53960.250000
1	165	 EBb	0.032045	12513.250000
1	165	 EPe	0.019134	7471.750000
1	165	 EPg	0.032614	12735.500000
1	165	 ES	0.044583	17409.250000
1	165	 EMe	0.006971	2722.000000
1	165	 EC	0.000066	25.750000
1	165	 Pg	0.030191	11789.500000
1	165	 PgBb	0.006487	2533.000000
1	165	 PgPe	0.008773	3425.750000
1	165	 PgE	0.186103	72672.250000
1	165	 PgMe	0.000104	40.750000
1	165	 PgS	0.000021	8.250000
1	165	 S	0.018939	7395.500000
1	165	 SBb	0.023654	9236.750000
1	165	 SPe	0.010013	3910.000000
1	165	 SE	0.004353	1699.750000
1	165	 SPg	0.000164	64.000000
1	165	 SMe	0.000077	30.250000
1	165	 SC	0.000050	19.500000
1	165	 Me	0.000133	52.000000
1	165	 MeE	0.001499	585.500000
1	165	 MePg	0.000064	25.000000
1	165	 C	0.000012	4.500000
1	165	 CBb	0.000039	15.250000
1	165	 CE	0.000050	19.500000
1	165	 CS	0.000058	22.500000
1	170	 Bb	0.081159	31692.000000
1	170	 BbPe	0.078190	30532.750000
1	170	 BbE	0.016731	6533.500000
1	170	 BbPg	0.001437	561.250000
1	170	 BbS	0.186842	72960.750000
1	170	 Pe	0.004392	1715.000000
1	170	 PeBb	0.056262	21970.000000
1	170	 PeE	0.006433	2512.000000
1	170	 PePg	0.002969	1159.500000
1	170	 PeS	0.001205	470.500000
1	170	 E	0.138184	53960.250000
1	170	 EBb	0.032045	12513.250000
1	170	 EPe	0.019134	7471.750000
1	170	 EPg	0.032614	12735.500000
1	170	 ES	0.044583	17409.250000
1	170	 EMe	0.006971	2722.000000
1	170	 EC	0.000066	25.750000
1	170	 Pg	0.030191	11789.500000
1	170	 PgBb	0.006487	2533.000000
1	170	 PgPe	0.008773	3425.750000
1	170	 PgE	0.186103	72672.250000
1	170	 PgMe	0.000104	40.750000
1	170	 PgS	0.000021	8.250000
1	170	 S	0.018939	7395.500000
1	170	 SBb	0.023654	9236.750000
1	170	 SPe	0.010013	3910.000000
1	170	 SE	0.004353	1699.750000
1	170	 SPg	0.000164	64.000000
1	170	 SMe	0.000077	30.250000
1	170	 SC	0.000050	19.500000
1	170	 Me	0.000133	52.000000
1	170	 MeE	0.001499	585.500000
1	170	 MePg	0.000064	25.000000
1	170	 C	0.000012	4.500000
1	170	 CBb	0.000039	15.250000
1	170	 CE	0.000050	19.500000
1	170	 CS	0.000058	22.500000
1	175	 Bb	0.081159	31692.000000
1	175	 BbPe	0.078190	30532.750000
1	175	 BbE	0.016731	6533.500000
1	175	 BbPg	0.001437	561.250000
1	175	 BbS	0.186842	72960.750000
1	175	 Pe	0.004392	1715.000000
1	175	 PeBb	0.056262	21970.000000
1	175	 PeE	0.006433	2512.000000
1	175	 PePg	0.002969	1159.500000
1	175	 PeS	0.001205	470.500000
1	175	 E	0.138184	53960.250000
1	175	 EBb	0.032045	12513.250000
1	175	 EPe	0.019134	7471.750000
1	175	 EPg	0.032614	12735.500000
1	175	 ES	0.044583	17409.250000
1	175	 EMe	0.006971	2722.000000
1	175	 EC	0.000066	25.750000
1	175	 Pg	0.030191	11789.500000
1	175	 PgBb	0.006487	2533.000000
1	175	 PgPe	0.008773	3425.750000
1	175	 PgE	0.186103	72672.250000
1	175	 PgMe	0.000104	40.750000
1	175	 PgS	0.000021	8.250000
1	175	 S	0.018939	7395.500000
1	175	 SBb	0.023654	9236.750000
1	175	 SPe	0.010013	3910.000000
1	175	 SE	0.004353	1699.750000
1	175	 SPg	0.000164	64.000000
1	175	 SMe	0.000077	30.250000
1	175	 SC	0.000050	19.500000
1	175	 Me	0.000133	52.000000
1	175	 MeE	0.001499	585.500000
1	175	 MePg	0.000064	25.000000
1	175	 C	0.000012	4.500000
1	175	 CBb	0.000039	15.250000
1	175	 CE	0.000050	19.500000
1	175	 CS	0.000058	22.500000
1	180	 Bb	0.081159	31692.000000
1	180	 BbPe	0.078190	30532.750000
1	180	 BbE	0.016731	6533.500000
1	180	 BbPg	0.001437	561.250000
1	180	 BbS	0.186842	72960.750000
1	180	 Pe	0.004392	1715.000000
1	180	 PeBb	0.056262	21970.000000
1	180	 PeE	0.006433	2512.000000
1	180	 PePg	0.002969	1159.500000
1	180	 PeS	0.001205	470.500000
1	180	 E	0.138184	53960.250000
1	180	 EBb	0.032045	12513.250000
1	180	 EPe	0.019134	7471.750000
1	180	 EPg	0.032614	12735.500000
1	180	 ES	0.044583	17409.250000
1	180	 EMe	0.006971	2722.000000
1	180	 EC	0.000066	25.750000
1	180	 Pg	0.030191	11789.500000
1	180	 PgBb	0.006487	2533.000000
1	180	 PgPe	0.008773	3425.750000
1	180	 PgE	0.186103	72672.250000
1	180	 PgMe	0.000104	40.750000
1	180	 PgS	0.000021	8.250000
1	180	 S	0.018939	7395.500000
1	180	 SBb	0.023654	9236.750000
1	180	 SPe	0.010013	3910.000000
1	180	 SE	0.004353	1699.750000
1	180	 SPg	0.000164	64.000000
1	180	 SMe	0.000077	30.250000
1	180	 SC	0.000050	19.500000
1	180	 Me	0.000133	52.000000
1	180	 MeE	0.001499	585.500000
1	180	 MePg	0.000064	25.000000
1	180	 C	0.000012	4.500000
1	180	 CBb	0.000039	15.250000
1	180	 CE	0.000050	19.500000
1	180	 CS	0.000058	22.500000
